id;departamento_codigo;distrito_codigo;departamento_descripcion;distrito_descripcion;area;barrio_codigo;barrio_descripcion;cantidad_viv;codigo
4787;4;7;GUAIRA;COLONIA INDEPENDENCIA;6;570;YROYSA CAPI I;16;4076570
4788;4;7;GUAIRA;COLONIA INDEPENDENCIA;6;530;MELGAREJO;67;4076530
4789;4;7;GUAIRA;COLONIA INDEPENDENCIA;6;120;KURUSU PE;111;4076120
4790;4;7;GUAIRA;COLONIA INDEPENDENCIA;6;320;YROYSA LINEA 9;256;4076320
4791;4;7;GUAIRA;COLONIA INDEPENDENCIA;1;6;AZUCENA;57;4071006
4792;4;7;GUAIRA;COLONIA INDEPENDENCIA;1;7;VISTA ALEGRE;27;4071007
4793;4;7;GUAIRA;COLONIA INDEPENDENCIA;1;5;MELGAREJO;287;4071005
4794;4;7;GUAIRA;COLONIA INDEPENDENCIA;1;3;SAN VICENTE;147;4071003
4795;4;7;GUAIRA;COLONIA INDEPENDENCIA;1;4;LA VICTORIA;54;4071004
4796;4;7;GUAIRA;COLONIA INDEPENDENCIA;3;480;SANTA CECILIA SUB-URBANO;379;4073480
4797;4;7;GUAIRA;COLONIA INDEPENDENCIA;6;460;CAMPITO;62;4076460
4798;4;7;GUAIRA;COLONIA INDEPENDENCIA;6;580;COM INDIG VEGA KUE;0;4076580
4799;4;4;GUAIRA;CORONEL MARTINEZ;6;160;POTRERO VILLAR;50;4046160
4800;4;4;GUAIRA;CORONEL MARTINEZ;6;190;COSTA BARRIOS;64;4046190
4801;4;4;GUAIRA;CORONEL MARTINEZ;6;240;FERREIRA;145;4046240
4802;4;4;GUAIRA;CORONEL MARTINEZ;1;6;VIRGEN DE FATIMA;68;4041006
4803;4;4;GUAIRA;CORONEL MARTINEZ;1;2;SAN MIGUEL;88;4041002
4804;4;4;GUAIRA;CORONEL MARTINEZ;6;200;ARROYITO;86;4046200
4805;4;4;GUAIRA;CORONEL MARTINEZ;6;220;SAN PEDRO;32;4046220
4806;4;4;GUAIRA;CORONEL MARTINEZ;6;170;MONGES JHUGUA;17;4046170
4807;4;4;GUAIRA;CORONEL MARTINEZ;6;180;MONGES PASO;126;4046180
4808;4;4;GUAIRA;CORONEL MARTINEZ;6;210;TENIENET BOGADO;153;4046210
4809;4;4;GUAIRA;CORONEL MARTINEZ;1;1;SAN RAMON;127;4041001
4810;4;4;GUAIRA;CORONEL MARTINEZ;1;4;SAGRADO CORAZON DE JESUS;152;4041004
4811;4;4;GUAIRA;CORONEL MARTINEZ;1;5;INMACULADA CONCEPCION;173;4041005
4812;4;4;GUAIRA;CORONEL MARTINEZ;1;3;SAN PEDRO;115;4041003
4813;4;4;GUAIRA;CORONEL MARTINEZ;6;230;CAPELLAN CARDOZO;106;4046230
4814;4;5;GUAIRA;FELIX PEREZ CARDOZO;6;210;SAN PEDRO;100;4056210
4815;4;5;GUAIRA;FELIX PEREZ CARDOZO;6;190;COCUERE GUAZU;80;4056190
4816;4;5;GUAIRA;FELIX PEREZ CARDOZO;6;140;BOMBILLA;38;4056140
4817;4;5;GUAIRA;FELIX PEREZ CARDOZO;6;130;AQUINO COSTA;109;4056130
4818;4;5;GUAIRA;FELIX PEREZ CARDOZO;6;110;TAVAI;41;4056110
4819;4;5;GUAIRA;FELIX PEREZ CARDOZO;6;100;POTRERO BENITEZ;132;4056100
4820;4;5;GUAIRA;FELIX PEREZ CARDOZO;6;170;CAUNDY;308;4056170
4821;4;5;GUAIRA;FELIX PEREZ CARDOZO;6;150;POTRERO MELGAREJO;110;4056150
4822;4;5;GUAIRA;FELIX PEREZ CARDOZO;6;120;TORO CUA;31;4056120
4823;4;5;GUAIRA;FELIX PEREZ CARDOZO;1;1;CENTRO;110;4051001
4824;4;5;GUAIRA;FELIX PEREZ CARDOZO;1;2;ESTACION;21;4051002
4825;4;5;GUAIRA;FELIX PEREZ CARDOZO;1;3;SANT A ELENA;127;4051003
4826;4;5;GUAIRA;FELIX PEREZ CARDOZO;6;200;ESTACION COSTA;108;4056200
4827;4;5;GUAIRA;FELIX PEREZ CARDOZO;6;160;COSTA MERCADO;120;4056160
4828;4;5;GUAIRA;FELIX PEREZ CARDOZO;6;180;CERRITO;29;4056180
4829;4;3;GUAIRA;MAURICIO JOSE TROCHE;6;140;ÑUMI;38;4036140
4830;4;3;GUAIRA;MAURICIO JOSE TROCHE;6;210;COSTA CABALLERO;37;4036210
4831;4;3;GUAIRA;MAURICIO JOSE TROCHE;6;100;ITACURUBI;363;4036100
4832;4;3;GUAIRA;MAURICIO JOSE TROCHE;6;240;SANTA LIBRADA;68;4036240
4833;4;3;GUAIRA;MAURICIO JOSE TROCHE;6;220;CORA GUAZU;194;4036220
4834;4;3;GUAIRA;MAURICIO JOSE TROCHE;6;170;YHOVY;18;4036170
4835;4;3;GUAIRA;MAURICIO JOSE TROCHE;6;150;SAN MIGUEL;442;4036150
4836;4;3;GUAIRA;MAURICIO JOSE TROCHE;6;130;CHACORE;379;4036130
4837;4;3;GUAIRA;MAURICIO JOSE TROCHE;6;180;ASENTAMIENTO NUEVA ESPERANZA;53;4036180
4838;4;3;GUAIRA;MAURICIO JOSE TROCHE;6;110;GUAYAKI;27;4036110
4839;4;3;GUAIRA;MAURICIO JOSE TROCHE;6;190;CERRO PUNTA;297;4036190
4840;4;3;GUAIRA;MAURICIO JOSE TROCHE;1;8;ALEGRE;119;4031008
4841;4;3;GUAIRA;MAURICIO JOSE TROCHE;1;2;VIRGEN DEL HUERTO;27;4031002
4842;4;3;GUAIRA;MAURICIO JOSE TROCHE;1;4;CENTRO;161;4031004
4843;4;3;GUAIRA;MAURICIO JOSE TROCHE;1;3;SAN MIGUEL;177;4031003
4844;4;3;GUAIRA;MAURICIO JOSE TROCHE;1;5;SANTA ROSA;159;4031005
4845;4;3;GUAIRA;MAURICIO JOSE TROCHE;1;6;SAN BLAS;210;4031006
4846;4;3;GUAIRA;MAURICIO JOSE TROCHE;6;120;ALEGRE;89;4036120
4847;4;3;GUAIRA;MAURICIO JOSE TROCHE;1;7;LOMA CLAVEL;175;4031007
4848;4;3;GUAIRA;MAURICIO JOSE TROCHE;6;200;LOMA CLAVEL;22;4036200
4849;4;2;GUAIRA;BORJA;6;260;YHACA GUAZU;101;4026260
4850;4;2;GUAIRA;BORJA;6;130;ISLA ALTA;80;4026130
4851;4;2;GUAIRA;BORJA;6;140;MACARRO;132;4026140
4852;4;2;GUAIRA;BORJA;6;310;ÑU ROKY;66;4026310
4853;4;2;GUAIRA;BORJA;6;300;SAN ISIDRO;35;4026300
4854;4;2;GUAIRA;BORJA;6;240;COSTEADA;46;4026240
4855;4;2;GUAIRA;BORJA;6;230;CORDILLERA;103;4026230
4856;4;2;GUAIRA;BORJA;6;150;AGUSTIN MOLAS;135;4026150
4857;4;2;GUAIRA;BORJA;6;330;ROJAS JHUGUA;75;4026330
4858;4;2;GUAIRA;BORJA;6;190;SAN PEDRO;27;4026190
4859;4;2;GUAIRA;BORJA;6;180;COLONIA TACUARE'E;97;4026180
4860;4;2;GUAIRA;BORJA;6;220;RINCON;292;4026220
4861;4;2;GUAIRA;BORJA;3;205;VALLE PE SUB URBANO;127;4023205
4862;4;2;GUAIRA;BORJA;6;200;VALLE PE;134;4026200
4863;4;2;GUAIRA;BORJA;6;270;SAN ANTONIO;101;4026270
4864;4;2;GUAIRA;BORJA;6;170;LOMA'I;94;4026170
4865;4;2;GUAIRA;BORJA;6;290;CUATRO BOCAS;16;4026290
4866;4;2;GUAIRA;BORJA;6;320;MALVINA;31;4026320
4867;4;2;GUAIRA;BORJA;6;120;COLONIA 20 DE JUNIO;219;4026120
4868;4;2;GUAIRA;BORJA;1;1;URBANO;100;4021001
4869;4;2;GUAIRA;BORJA;6;280;COSTA JHU;30;4026280
4870;4;2;GUAIRA;BORJA;6;110;BOQUERON;520;4026110
4871;4;2;GUAIRA;BORJA;6;250;PASO CUE;46;4026250
4872;4;2;GUAIRA;BORJA;6;210;TTE. ROJAS SILVA;127;4026210
4873;4;1;GUAIRA;VILLARRICA;6;230;14 DE MAYO;393;4016230
4874;4;1;GUAIRA;VILLARRICA;6;210;DOÑA JUANA;77;4016210
4875;4;1;GUAIRA;VILLARRICA;6;380;SANTA ROSA;48;4016380
4876;4;1;GUAIRA;VILLARRICA;6;220;LEMOS;85;4016220
4877;4;1;GUAIRA;VILLARRICA;6;170;PISADERA;50;4016170
4878;4;1;GUAIRA;VILLARRICA;6;330;CAÑADA MI;84;4016330
4879;4;1;GUAIRA;VILLARRICA;6;360;LOMA SAN FRANCISCO;24;4016360
4880;4;1;GUAIRA;VILLARRICA;6;250;ROSADO;123;4016250
4881;4;1;GUAIRA;VILLARRICA;6;130;POTRERO BAEZ;137;4016130
4882;4;1;GUAIRA;VILLARRICA;6;120;POTRERO ISLA;39;4016120
4883;4;1;GUAIRA;VILLARRICA;6;260;CAAZAPA MI;56;4016260
4884;4;1;GUAIRA;VILLARRICA;6;340;CAÑADA TAPE KA'AGUY;81;4016340
4885;4;1;GUAIRA;VILLARRICA;6;280;PUNTA CUPE;115;4016280
4886;4;1;GUAIRA;VILLARRICA;6;370;ITA YVU;44;4016370
4887;4;1;GUAIRA;VILLARRICA;3;375;ITA YVU SUB-URBANO;288;4013375
4888;4;1;GUAIRA;VILLARRICA;6;180;MBOPICUA;162;4016180
4889;4;1;GUAIRA;VILLARRICA;6;200;POTRERITO;154;4016200
4890;4;1;GUAIRA;VILLARRICA;6;190;YTORORO;81;4016190
4891;4;1;GUAIRA;VILLARRICA;1;2;YBAROTY;2269;4011002
4892;4;1;GUAIRA;VILLARRICA;1;5;CENTRO;2125;4011005
4893;4;1;GUAIRA;VILLARRICA;1;1;TUYUTIMI;1067;4011001
4894;4;1;GUAIRA;VILLARRICA;6;100;TUYUTI MI;214;4016100
4895;4;1;GUAIRA;VILLARRICA;6;310;YBAROTY;192;4016310
4896;4;1;GUAIRA;VILLARRICA;1;3;SAN MIGUEL;2442;4011003
4897;4;1;GUAIRA;VILLARRICA;6;160;RINCON;577;4016160
4898;4;1;GUAIRA;VILLARRICA;1;9;YVYRA ROVY;254;4011009
4899;4;1;GUAIRA;VILLARRICA;1;11;SALESIANO;276;4011011
4900;4;1;GUAIRA;VILLARRICA;1;13;KURUSU FRANCISCO;86;4011013
4901;4;1;GUAIRA;VILLARRICA;1;7;SANTA LIBRADA;1281;4011007
4902;4;1;GUAIRA;VILLARRICA;6;290;COSTA ESPINILLO;356;4016290
4903;4;1;GUAIRA;VILLARRICA;6;320;POTRERO SAN FRANCISCO;227;4016320
4904;4;1;GUAIRA;VILLARRICA;1;4;LOMAS VALENTINAS;1579;4011004
4905;4;1;GUAIRA;VILLARRICA;1;14;URBANO;131;4011014
4906;4;1;GUAIRA;VILLARRICA;1;6;ESTACION;593;4011006
4907;4;1;GUAIRA;VILLARRICA;1;15;ASENTAMIENTO SINAI 1; 2 y 3;101
4908;4;1;GUAIRA;VILLARRICA;6;110;CAROVENI;671;4016110
4909;4;1;GUAIRA;VILLARRICA;1;12;CRISTO REY;112;4011012
4910;4;1;GUAIRA;VILLARRICA;6;350;CAÑADA SAN JUAN;114;4016350
4911;4;1;GUAIRA;VILLARRICA;1;8;SANTA LUCIA;948;4011008
4912;4;1;GUAIRA;VILLARRICA;1;10;SAN BLAS;559;4011010
4913;7;30;ITAPUA;ITAPUA POTY;6;300;SAN JORGE;65;7306300
4914;7;30;ITAPUA;ITAPUA POTY;6;301;SAN LUIS;119;7306301
4915;7;30;ITAPUA;ITAPUA POTY;6;290;ITAPUA POTY KM 49;99;7306290
4916;7;30;ITAPUA;ITAPUA POTY;6;140;PIRAPO 1RA LINEA;238;7306140
4917;7;30;ITAPUA;ITAPUA POTY;6;260;ASENT TACUAPI;42;7306260
4918;7;30;ITAPUA;ITAPUA POTY;6;190;KATUPYRY 70;184;7306190
4919;7;30;ITAPUA;ITAPUA POTY;6;240;ARROYO CLARO;101;7306240
4920;7;30;ITAPUA;ITAPUA POTY;6;180;TACUAPI;57;7306180
4921;7;30;ITAPUA;ITAPUA POTY;6;250;COM INDIG TAPYSAGUY - ARROYO CLARO;0;7306250
4922;7;30;ITAPUA;ITAPUA POTY;1;1;URBANO;278;7301001
4923;7;30;ITAPUA;ITAPUA POTY;6;230;ITAPUA POTY-BARANA;189;7306230
4924;7;30;ITAPUA;ITAPUA POTY;6;110;PIROY;363;7306110
4925;7;30;ITAPUA;ITAPUA POTY;6;130;PIRAPO 3RA LINEA;64;7306130
4926;7;30;ITAPUA;ITAPUA POTY;6;150;PIRAPO 2DA LINEA;66;7306150
4927;7;30;ITAPUA;ITAPUA POTY;6;270;TAGUATO;83;7306270
4928;7;30;ITAPUA;ITAPUA POTY;3;205;SAN BUENAVENTURA SUB-URBANO;157;7303205
4929;7;30;ITAPUA;ITAPUA POTY;6;280;ITAPUA POTY KM 51 AL KM 57;83;7306280
4930;7;30;ITAPUA;ITAPUA POTY;6;210;COLONIA ITAPUA POTY;353;7306210
4931;7;30;ITAPUA;ITAPUA POTY;6;100;EDELIRA 60;89;7306100
4932;7;30;ITAPUA;ITAPUA POTY;6;200;SAN BUENAVENTURA;240;7306200
4933;7;29;ITAPUA;PIRAPO;6;200;COM INDIG KA'ATY MI;0;7296200
4934;7;29;ITAPUA;PIRAPO;6;210;COM INDIG PARAISO;0;7296210
4935;7;29;ITAPUA;PIRAPO;6;220;COM INDIG MANDUVIYU;0;7296220
4936;7;29;ITAPUA;PIRAPO;6;230;COM INDIG SALTO RENDA;0;7296230
4937;7;29;ITAPUA;PIRAPO;6;240;ASENT SAN ISIDRO;17;7296240
4938;7;29;ITAPUA;PIRAPO;6;110;PUERTO PIRAPO;118;7296110
4939;7;29;ITAPUA;PIRAPO;6;180;CAMPO GUARANI;10;7296180
4940;7;29;ITAPUA;PIRAPO;6;120;ACA CARAYA;192;7296120
4941;7;29;ITAPUA;PIRAPO;6;140;KA'ARENDY;206;7296140
4942;7;29;ITAPUA;PIRAPO;6;130;MANDUVIYU;28;7296130
4943;7;29;ITAPUA;PIRAPO;6;100;YAGUARAZAPA;128;7296100
4944;7;29;ITAPUA;PIRAPO;6;250;COM INDIG ÑU HOVY;0;7296250
4945;7;29;ITAPUA;PIRAPO;1;7;8 DE DICIEMBRE;98;7291007
4946;7;29;ITAPUA;PIRAPO;1;8;SAN PEDRO PIRAPO;25;7291008
4947;7;29;ITAPUA;PIRAPO;1;1;SAN BLAS;108;7291001
4948;7;29;ITAPUA;PIRAPO;1;5;SAN MIGUEL;136;7291005
4949;7;29;ITAPUA;PIRAPO;1;2;SAN FRANCISCO;97;7291002
4950;7;29;ITAPUA;PIRAPO;1;3;CENTRO;91;7291003
4951;7;29;ITAPUA;PIRAPO;1;4;SAN JOSE OBRERO;115;7291004
4952;7;29;ITAPUA;PIRAPO;1;6;SAN IGNACIO;43;7291006
4953;7;29;ITAPUA;PIRAPO;6;170;COLONIA PIRAPO KM. 25;108;7296170
4954;7;29;ITAPUA;PIRAPO;6;160;PIRAPO KM. 23;125;7296160
4955;7;29;ITAPUA;PIRAPO;6;150;CALLE 2;65;7296150
4956;7;29;ITAPUA;PIRAPO;6;190;COLONIA PIRAPO;101;7296190
4957;7;28;ITAPUA;SAN JUAN DEL PARANA;6;100;FATIMA;106;7286100
4958;7;28;ITAPUA;SAN JUAN DEL PARANA;6;230;8 DE DICIEMBRE;74;7286230
4959;7;28;ITAPUA;SAN JUAN DEL PARANA;6;160;CRISTO REY;40;7286160
4960;7;28;ITAPUA;SAN JUAN DEL PARANA;6;270;PARAISO;105;7286270
4961;7;28;ITAPUA;SAN JUAN DEL PARANA;6;290;LA AZOTEA;169;7286290
4962;7;28;ITAPUA;SAN JUAN DEL PARANA;6;210;SAN LUIS;164;7286210
4963;7;28;ITAPUA;SAN JUAN DEL PARANA;3;200;SANTA LIBRADA SUB- URBANO;66;7283200
4964;7;28;ITAPUA;SAN JUAN DEL PARANA;6;130;SANTA ROSA DEL GUAVIYU;176;7286130
4965;7;28;ITAPUA;SAN JUAN DEL PARANA;6;300;CAMPOS VERDES;101;7286300
4966;7;28;ITAPUA;SAN JUAN DEL PARANA;6;260;SAN JOSE OBRERO;116;7286260
4967;7;28;ITAPUA;SAN JUAN DEL PARANA;6;280;SAN NICOLAS;221;7286280
4968;7;28;ITAPUA;SAN JUAN DEL PARANA;1;5;LOMAS DEL SUR;185;7281005
4969;7;28;ITAPUA;SAN JUAN DEL PARANA;1;2;SAN JUAN CENTRO;138;7281002
4970;7;28;ITAPUA;SAN JUAN DEL PARANA;1;3;SANTA RITA;179;7281003
4971;7;28;ITAPUA;SAN JUAN DELPARANA;1;1;SAN ANTONIO;37;7281001
4972;7;28;ITAPUA;SAN JUAN DE PARANA;1;4;EX-CIVIL;32;7281004
4973;7;28;ITAPUA;SAN JUAN DEL PARANA;6;250;TERRAZA SAN JUAN;129;7286250
4974;7;28;ITAPUA;SAN JUAN DEL PARANA;6;240;24 DE JUNIO;37;7286240
4975;7;28;ITAPUA;SAN JUAN DEL PARANA;6;220;ESTACION CUE;68;7286220
4976;7;28;ITAPUA;SAN JUAN DEL PARANA;6;180;GUARANI;181;7286180
4977;7;28;ITAPUA;SAN JUAN DEL PARANA;6;170;POTRERO;30;7286170
4978;7;27;ITAPUA;YATYTAY;6;120;VIRGEN DE FATIMA 1;83;7276120
4979;7;27;ITAPUA;YATYTAY;6;130;SANTA ROSA;28;7276130
4980;7;27;ITAPUA;YATYTAY;6;280;SAN MARCOS;31;7276280
4981;7;27;ITAPUA;YATYTAY;6;290;SAN JOSE OBRERO 1;60;7276290
4982;7;27;ITAPUA;YATYTAY;6;110;YATYTAY KM 16;122;7276110
4983;7;27;ITAPUA;YATYTAY;6;300;SAN ANTONIO;47;7276300
4984;7;27;ITAPUA;YATYTAY;6;310;SAN JOSE OBRERO 2;26;7276310
4985;7;27;ITAPUA;YATYTAY;6;320;SAN CAYETANO;22;7276320
4986;7;27;ITAPUA;YATYTAY;6;230;SAN JORGE;180;7276230
4987;7;27;ITAPUA;YATYTAY;6;270;SAN RAMON;90;7276270
4988;7;27;ITAPUA;YATYTAY;6;330;SAN BLAS;67;7276330
4989;7;27;ITAPUA;YATYTAY;6;340;SAN MIGUEL;76;7276340
4990;7;27;ITAPUA;YATYTAY;6;350;SANTA LIBRADA;39;7276350
4991;7;27;ITAPUA;YATYTAY;6;100;VIRGEN DE FATIMA 2;58;7276100
4992;7;27;ITAPUA;YATYTAY;6;220;OBRERO GUAZUY;30;7276220
4993;7;27;ITAPUA;YATYTAY;6;360;SAN ROQUE GONZALEZ;74;7276360
4994;7;27;ITAPUA;YATYTAY;6;200;YATYTAY KM 8;190;7276200
4995;7;27;ITAPUA;YATYTAY;6;210;YATYTAY KM 13;55;7276210
4996;7;27;ITAPUA;YATYTAY;6;250;BONANZA SAN ANTONIO;123;7276250
4997;7;27;ITAPUA;YATYTAY;6;260;BONANZA 3 DE MAYO;79;7276260
4998;7;27;ITAPUA;YATYTAY;6;240;BONANZA SANTA RITA;63;7276240
4999;7;27;ITAPUA;YATYTAY;6;190;BONANZA 4TA LINEA;198;7276190
5000;7;27;ITAPUA;YATYTAY;6;140;SAN FRANCISCO;34;7276140
5001;7;27;ITAPUA;YATYTAY;6;150;ASENT SAN GERONIMO;34;7276150
5002;7;27;ITAPUA;YATYTAY;6;370;SAN GERONIMO;68;7276370
5003;7;27;ITAPUA;YATYTAY;6;180;BONANZA 3RA LINEA;120;7276180
5004;7;27;ITAPUA;YATYTAY;6;170;BONANZA 2DA LINEA;52;7276170
5005;7;27;ITAPUA;YATYTAY;6;160;BONANZA 1RA LINEA;21;7276160
5006;7;27;ITAPUA;YATYTAY;1;4;SAN MIGUEL;132;7271004
5007;7;27;ITAPUA;YATYTAY;1;5;SAN CAYETANO;152;7271005
5008;7;27;ITAPUA;YATYTAY;1;6;CENTRAL;155;7271006
5009;7;27;ITAPUA;YATYTAY;1;3;URBANO;175;7271003
5010;7;27;ITAPUA;YATYTAY;1;7;SAGRADO CORAZON DE JESUS;57;7271007
5011;7;27;ITAPUA;YATYTAY;1;2;SANTA ROSA;106;7271002
5012;7;27;ITAPUA;YATYTAY;1;1;SAN JOSE OBRERO;200;7271001
5013;7;26;ITAPUA;LA PAZ;6;240;SAN FRANCISCO;45;7266240
5014;7;26;ITAPUA;LA PAZ;6;230;FUJI;52;7266230
5015;7;26;ITAPUA;LA PAZ;6;220;CALLE P;71;7266220
5016;7;26;ITAPUA;LA PAZ;6;100;SANTA ROSA;113;7266100
5017;7;26;ITAPUA;LA PAZ;6;130;SAN CARLOS;84;7266130
5018;7;26;ITAPUA;LA PAZ;6;110;SUELO CUE;26;7266110
5019;7;26;ITAPUA;LA PAZ;6;200;CALLE Q;61;7266200
5020;7;26;ITAPUA;LA PAZ;6;140;ITAPESY;34;7266140
5021;7;26;ITAPUA;LA PAZ;1;2;CENTRO;91;7261002
5022;7;26;ITAPUA;LA PAZ;1;3;SANTA MARIA;96;7261003
5023;7;26;ITAPUA;LA PAZ;1;1;VIRGEN DE FATIMA;83;7261001
5024;7;25;ITAPUA;ALTO VERA;6;110;ASENT TAGUATO;116;7256110
5025;7;25;ITAPUA;ALTO VERA;6;280;COM INDIG KARUMBEY MBARAKAYU;0;7256280
5026;7;25;ITAPUA;ALTO VERA;6;510;COM INDIG JATYTAY I;0;7256510
5027;7;25;ITAPUA;ALTO VERA;6;390;ASENT BONANZA 2;81;7256390
5028;7;25;ITAPUA;ALTO VERA;6;360;COM INDIG GUAPO Y;0;7256360
5029;7;25;ITAPUA;ALTO VERA;6;350;ASENT TAGUATOI;28;7256350
5030;7;25;ITAPUA;ALTO VERA;6;500;ASENT 25 DE DICIEMBRE;11;7256500
5031;7;25;ITAPUA;ALTO VERA;6;520;ASENT 6 DE ENERO;27;7256520
5032;7;25;ITAPUA;ALTO VERA;6;470;ASENT VY'A RAITY;35;7256470
5033;7;25;ITAPUA;ALTO VERA;6;630;ASENT 8 DE DICIEMBRE;7;7256630
5034;7;25;ITAPUA;ALTO VERA;6;610;ASENT ALTO VERA;45;7256610
5035;7;25;ITAPUA;ALTO VERA;6;560;ASENT LIBERTAD DEL SUR;130;7256560
5036;7;25;ITAPUA;ALTO VERA;6;200;SAN ROQUE GONZALEZ;131;7256200
5037;7;25;ITAPUA;ALTO VERA;6;570;SAN PASCUAL;21;7256570
5038;7;25;ITAPUA;ALTO VERA;6;600;CERRITO;26;7256600
5039;7;25;ITAPUA;ALTO VERA;6;580;COM INDIG KO'EJU;0;7256580
5040;7;25;ITAPUA;ALTO VERA;6;190;STA LIBRADA;57;7256190
5041;7;25;ITAPUA;ALTO VERA;6;550;COM INDIG MBOI KA'E;0;7256550
5042;7;25;ITAPUA;ALTO VERA;6;420;COM INDIG  PINDO I;0;7256420
5043;7;25;ITAPUA;ALTO VERA;6;100;LIBERTAD DEL SUR;141;7256100
5044;7;25;ITAPUA;ALTO VERA;6;480;COM INDIG PINDOTY;0;7256480
5045;7;25;ITAPUA;ALTO VERA;6;460;YATAI;25;7256460
5046;7;25;ITAPUA;ALTO VERA;6;450;TORO CARE;31;7256450
5047;7;25;ITAPUA;ALTO VERA;6;150;MARGARITA;109;7256150
5048;7;25;ITAPUA;ALTO VERA;6;490;SAN JORGE;20;7256490
5049;7;25;ITAPUA;ALTO VERA;6;220;PARADEMA;43;7256220
5050;7;25;ITAPUA;ALTO VERA;6;160;YNAMBU;29;7256160
5051;7;25;ITAPUA;ALTO VERA;6;540;COM INDIG MBERU - PIRAPO I;0;7256540
5052;7;25;ITAPUA;ALTO VERA;6;170;CARAGUATA;86;7256170
5053;7;25;ITAPUA;ALTO VERA;6;260;CARONAY;45;7256260
5054;7;25;ITAPUA;ALTO VERA;6;620;ALTO VERA KM 4;181;7256620
5055;7;25;ITAPUA;ALTO VERA;6;240;TARUMA;125;7256240
5056;7;25;ITAPUA;ALTO VERA;6;230;VIALIDAD 1ERA A 6TA LINEA;196;7256230
5057;7;25;ITAPUA;ALTO VERA;6;180;PONCHO;150;7256180
5058;7;25;ITAPUA;ALTO VERA;6;120;PERLITA;298;7256120
5059;7;25;ITAPUA;ALTO VERA;6;530;PARADEMA 6TA LINEA;97;7256530
5060;7;25;ITAPUA;ALTO VERA;6;440;OGA ITA;29;7256440
5061;7;25;ITAPUA;ALTO VERA;6;430;MBATOVI;102;7256430
5062;7;25;ITAPUA;ALTO VERA;6;410;JOVERE;186;7256410
5063;7;25;ITAPUA;ALTO VERA;6;330;ASENT 13 DE MAYO;5;7256330
5064;7;25;ITAPUA;ALTO VERA;6;320;COM INDIG TUNA GUAZU;0;7256320
5065;7;25;ITAPUA;ALTO VERA;6;130;ASENT. LA AMISTAD;105;7256130
5066;7;25;ITAPUA;ALTO VERA;6;370;COM INDIG ARROYO MOROTI;0;7256370
5067;7;25;ITAPUA;ALTO VERA;6;400;COM INDIG TAGUATO SAUCO;0;7256400
5068;7;25;ITAPUA;ALTO VERA;6;640;COM INDIG YSAPY;0;7256640
5069;7;25;ITAPUA;ALTO VERA;6;380;4 PUENTE;15;7256380
5070;7;25;ITAPUA;ALTO VERA;6;650;COM INDIG CERRITO;0;7256650
5071;7;25;ITAPUA;ALTO VERA;6;660;COM INDIG MBYA 9 - ASENTAMIENTO 9;0;7256660
5072;7;25;ITAPUA;ALTO VERA;1;1;CENTRO;182;7251001
5073;7;25;ITAPUA;ALTO VERA;1;2;BARRIO NUEVO;29;7251002
5074;7;25;ITAPUA;ALTO VERA;6;300;ASENT 3 DE JUNIO TRANSLUMBRE;38;7256300
5075;7;25;ITAPUA;ALTO VERA;6;340;POTRERO KANGUE CUA;17;7256340
5076;7;24;ITAPUA;TOMAS ROMERO PEREIRA;6;600;SANTA LUCIA;144;7246600
5077;7;24;ITAPUA;TOMAS ROMERO PEREIRA;6;590;ASENT. VIRGEN DEL ROSARIO;97;7246590
5078;7;24;ITAPUA;TOMAS ROMERO PEREIRA;6;460;SAN PABLO;87;7246460
5079;7;24;ITAPUA;TOMAS ROMERO PEREIRA;6;480;SAN PEDRO 1;31;7246480
5080;7;24;ITAPUA;TOMAS ROMERO PEREIRA;6;490;SAN ANTONIO 1;43;7246490
5081;7;24;ITAPUA;TOMAS ROMERO PEREIRA;6;440;SAN PEDRO 2;59;7246440
5082;7;24;ITAPUA;TOMAS ROMERO PEREIRA;6;610;13 DE JUNIO;46;7246610
5083;7;24;ITAPUA;TOMAS ROMERO PEREIRA;6;620;SAN ISIDRO 1;50;7246620
5084;7;24;ITAPUA;TOMAS ROMERO PEREIRA;6;640;SAN JUAN 1;61;7246640
5085;7;24;ITAPUA;TOMAS ROMERO PEREIRA;6;260;SAN IGNACIO;57;7246260
5086;7;24;ITAPUA;TOMAS ROMERO PEREIRA;6;410;SANTA RITA;67;7246410
5087;7;24;ITAPUA;TOMAS ROMERO PEREIRA;6;400;SAGRADO CORAZON DE JESUS 2;124;7246400
5088;7;24;ITAPUA;TOMAS ROMERO PEREIRA;6;380;SAN JUAN 2;60;7246380
5089;7;24;ITAPUA;TOMAS ROMERO PEREIRA;6;230;BARRIO UNIDO*;193;7246230
5090;7;24;ITAPUA;TOMAS ROMERO PEREIRA;6;430;1RO DE MAYO 1;101;7246430
5091;7;24;ITAPUA;TOMAS ROMERO PEREIRA;6;420;GUARANI;85;7246420
5092;7;24;ITAPUA;TOMAS ROMERO PEREIRA;6;650;SAN FRANCISCO KM 50 AL KM 52;108;7246650
5093;7;24;ITAPUA;TOMAS ROMERO PEREIRA;6;660;SANTA LIBRADA;27;7246660
5094;7;24;ITAPUA;TOMAS ROMERO PEREIRA;6;680;SAN PEDRO 3;151;7246680
5095;7;24;ITAPUA;TOMAS ROMERO PEREIRA;6;670;SAN ANTONIO 3;125;7246670
